Plot_ID,EP_Plot_ID,Exploratory,Latitude,Longitude,VIP,MIP,Landuse,Soil_Type_German,Soil_Type_WRB,Main_Tree_Species
H20412,na,HAI,51.12,10.33,no,no,Grassland,nd,nd,nd
H20413,na,HAI,51.12,10.33,no,no,Grassland,nd,nd,nd
H20414,na,HAI,51.12,10.33,no,no,Grassland,nd,nd,nd
H20415,na,HAI,51.12,10.33,no,no,Grassland,nd,nd,nd
H20416,na,HAI,51.12,10.33,no,no,Grassland,nd,nd,nd
H20417,na,HAI,51.12,10.33,no,no,Grassland,nd,nd,nd
H20418,na,HAI,51.12,10.33,no,no,Grassland,nd,nd,nd
H20419,na,HAI,51.12,10.33,no,no,Grassland,nd,nd,nd
H20420,na,HAI,51.11,10.33,no,no,Grassland,nd,nd,nd
H20421,na,HAI,51.13,10.34,no,no,Grassland,nd,nd,nd
H20422,na,HAI,51.13,10.34,no,no,Grassland,nd,nd,nd
H20306,na,HAI,51.18,10.58,no,no,Grassland,nd,nd,nd
H20307,na,HAI,51.19,10.58,no,no,Grassland,nd,nd,nd
H20308,na,HAI,51.18,10.58,no,no,Grassland,nd,nd,nd
H20309,na,HAI,51.19,10.58,no,no,Grassland,nd,nd,nd
H20310,na,HAI,51.14,10.58,no,no,Grassland,nd,nd,nd
H20311,na,HAI,51.19,10.58,no,no,Grassland,nd,nd,nd
H20312,na,HAI,51.19,10.59,no,no,Grassland,nd,nd,nd
H20313,na,HAI,51.19,10.59,no,no,Grassland,nd,nd,nd
H20314,na,HAI,51.19,10.59,no,no,Grassland,nd,nd,nd
H20315,na,HAI,51.14,10.59,no,no,Grassland,nd,nd,nd
H20316,na,HAI,51.18,10.59,no,no,Grassland,nd,nd,nd
H20317,na,HAI,51.14,10.6,no,no,Grassland,nd,nd,nd
H20318,na,HAI,51.19,10.59,no,no,Grassland,nd,nd,nd
H20319,na,HAI,51.14,10.6,no,no,Grassland,nd,nd,nd
H20320,na,HAI,51.14,10.6,no,no,Grassland,nd,nd,nd
H20321,na,HAI,51.19,10.6,no,no,Grassland,nd,nd,nd
H20245,HEG37,HAI,51.03,10.51,no,yes,Grassland,Braunerde,Cambisol,na
H20246,na,HAI,51.04,10.51,no,no,Grassland,nd,nd,nd
H20247,na,HAI,51.05,10.51,no,no,Grassland,nd,nd,nd
H20248,na,HAI,51.03,10.52,no,no,Grassland,nd,nd,nd
H20249,na,HAI,51.05,10.52,no,no,Grassland,nd,nd,nd
H20250,na,HAI,51.06,10.47,no,no,Grassland,nd,nd,nd
H20251,na,HAI,51.06,10.47,no,no,Grassland,nd,nd,nd
H20252,na,HAI,51.06,10.47,no,no,Grassland,nd,nd,nd
H20253,na,HAI,51.06,10.47,no,no,Grassland,nd,nd,nd
H20254,na,HAI,51.06,10.47,no,no,Grassland,nd,nd,nd
H20255,na,HAI,51.06,10.47,no,no,Grassland,nd,nd,nd
H20256,na,HAI,51.06,10.47,no,no,Grassland,nd,nd,nd
H20257,na,HAI,51.06,10.47,no,no,Grassland,nd,nd,nd
H20258,HEG45,HAI,51.04,10.51,no,no,Grassland,Braunerde,Cambisol,na
H203,na,HAI,51.12,10.37,no,no,Forest,nd,nd,nd
H20302,na,HAI,51.14,10.53,no,no,Grassland,nd,nd,nd
H20303,na,HAI,51.19,10.58,no,no,Grassland,nd,nd,nd
H20304,na,HAI,51.19,10.58,no,no,Grassland,nd,nd,nd
H20305,na,HAI,51.18,10.58,no,no,Grassland,nd,nd,nd
H20211,na,HAI,51.07,10.47,no,no,Grassland,nd,nd,nd
H20212,na,HAI,51.06,10.48,no,no,Grassland,nd,nd,nd
H20213,na,HAI,51.07,10.47,no,no,Grassland,nd,nd,nd
H20214,na,HAI,51.06,10.48,no,no,Grassland,nd,nd,nd
H20215,HEG44,HAI,51.06,10.48,no,yes,Grassland,Braunerde,Cambisol,na
H20216,na,HAI,51.07,10.48,no,no,Grassland,nd,nd,nd
H20217,na,HAI,51.07,10.48,no,no,Grassland,nd,nd,nd
H20218,na,HAI,51.07,10.48,no,no,Grassland,nd,nd,nd
H20219,na,HAI,51.07,10.48,no,no,Grassland,nd,nd,nd
H20220,na,HAI,51.06,10.49,no,no,Grassland,nd,nd,nd
H20221,na,HAI,51.06,10.49,no,no,Grassland,nd,nd,nd
H20222,na,HAI,51.06,10.49,no,no,Grassland,nd,nd,nd
H20223,na,HAI,51.06,10.49,no,no,Grassland,nd,nd,nd
H20224,na,HAI,51.06,10.49,no,no,Grassland,nd,nd,nd
H20225,na,HAI,51.06,10.49,no,no,Grassland,nd,nd,nd
H20226,na,HAI,51.06,10.49,no,no,Grassland,nd,nd,nd
H20227,na,HAI,51.05,10.5,no,no,Grassland,nd,nd,nd
H20228,na,HAI,51.05,10.5,no,no,Grassland,nd,nd,nd
H20229,na,HAI,51.06,10.5,no,no,Grassland,nd,nd,nd
H20230,na,HAI,51.05,10.5,no,no,Grassland,nd,nd,nd
H20231,na,HAI,51.06,10.5,no,no,Grassland,nd,nd,nd
H20232,na,HAI,51.06,10.5,no,no,Grassland,nd,nd,nd
H20233,na,HAI,51.03,10.5,no,no,Grassland,nd,nd,nd
H20234,na,HAI,51.04,10.5,no,no,Grassland,nd,nd,nd
H20235,na,HAI,51.04,10.51,no,no,Grassland,nd,nd,nd
H20237,na,HAI,51.04,10.51,no,no,Grassland,nd,nd,nd
H20239,na,HAI,51.03,10.51,no,no,Grassland,nd,nd,nd
H20240,na,HAI,51.04,10.51,no,no,Grassland,nd,nd,nd
H20241,HEG36,HAI,51.03,10.51,no,no,Grassland,Braunerde,Cambisol,na
H20242,na,HAI,51.03,10.51,no,no,Grassland,nd,nd,nd
H20243,na,HAI,51.04,10.51,no,no,Grassland,nd,nd,nd
H20244,na,HAI,51.05,10.51,no,no,Grassland,nd,nd,nd
H20208,na,HAI,51.03,10.47,no,no,Grassland,nd,nd,nd
H20209,na,HAI,51.03,10.47,no,no,Grassland,nd,nd,nd
H20210,na,HAI,51.04,10.47,no,no,Grassland,nd,nd,nd
H20015,na,HAI,51.18,10.27,no,no,Grassland,nd,nd,nd
H20016,na,HAI,51.18,10.28,no,no,Grassland,nd,nd,nd
H20017,na,HAI,51.18,10.28,no,no,Grassland,nd,nd,nd
H20018,na,HAI,51.18,10.29,no,no,Grassland,nd,nd,nd
H20019,na,HAI,51.18,10.29,no,no,Grassland,nd,nd,nd
H201,na,HAI,51.13,10.37,no,no,Forest,nd,nd,nd
H20101,na,HAI,51.1,10.54,no,no,Grassland,nd,nd,nd
H20102,na,HAI,51.1,10.54,no,no,Grassland,nd,nd,nd
H20103,na,HAI,51.1,10.54,no,no,Grassland,nd,nd,nd
H20104,na,HAI,51.08,10.56,no,no,Grassland,nd,nd,nd
H20105,na,HAI,51.07,10.56,no,no,Grassland,nd,nd,nd
H20106,HEG32,HAI,51.08,10.57,no,no,Grassland,Braunerde,Cambisol,na
H20107,na,HAI,51.07,10.57,no,no,Grassland,nd,nd,nd
H20108,na,HAI,51.07,10.57,no,no,Grassland,nd,nd,nd
H20109,na,HAI,51.07,10.57,no,no,Grassland,nd,nd,nd
H20110,na,HAI,51.07,10.57,no,no,Grassland,nd,nd,nd
H20111,na,HAI,51.08,10.57,no,no,Grassland,nd,nd,nd
H20112,na,HAI,51.12,10.57,no,no,Grassland,nd,nd,nd
H20113,na,HAI,51.12,10.57,no,no,Grassland,nd,nd,nd
H20114,na,HAI,51.08,10.56,no,no,Grassland,nd,nd,nd
H20115,na,HAI,51.07,10.56,no,no,Grassland,nd,nd,nd
H20116,HEG12,HAI,51.08,10.58,no,no,Grassland,Pseudogley,Stagnosol,na
H20117,na,HAI,51.08,10.58,no,no,Grassland,nd,nd,nd
H20118,na,HAI,51.08,10.58,no,no,Grassland,nd,nd,nd
H20119,na,HAI,51.08,10.58,no,no,Grassland,nd,nd,nd
H20120,na,HAI,51.09,10.58,no,no,Grassland,nd,nd,nd
H20121,HEG27,HAI,51.09,10.6,no,yes,Grassland,Braunerde,Cambisol,na
H202,na,HAI,51.11,10.37,no,no,Forest,nd,nd,nd
H20201,na,HAI,51.04,10.46,no,no,Grassland,nd,nd,nd
H20202,na,HAI,51.06,10.46,no,no,Grassland,nd,nd,nd
H20203,na,HAI,51.06,10.46,no,no,Grassland,nd,nd,nd
H20204,na,HAI,51.06,10.46,no,no,Grassland,nd,nd,nd
H20205,na,HAI,51.04,10.46,no,no,Grassland,nd,nd,nd
H20206,na,HAI,51.06,10.46,no,no,Grassland,nd,nd,nd
H20207,na,HAI,51.03,10.47,no,no,Grassland,nd,nd,nd
H20002,na,HAI,51.17,10.22,no,no,Grassland,nd,nd,nd
H20003,HEG31,HAI,51.17,10.22,no,no,Grassland,Braunerde,Cambisol,na
H20004,na,HAI,51.17,10.23,no,no,Grassland,nd,nd,nd
H20005,na,HAI,51.17,10.23,no,no,Grassland,nd,nd,nd
H20006,na,HAI,51.17,10.23,no,no,Grassland,nd,nd,nd
H20007,na,HAI,51.18,10.25,no,no,Grassland,nd,nd,nd
H20008,na,HAI,51.18,10.25,no,no,Grassland,nd,nd,nd
H20009,na,HAI,51.18,10.25,no,no,Grassland,nd,nd,nd
H20010,na,HAI,51.18,10.26,no,no,Grassland,nd,nd,nd
H20011,na,HAI,51.18,10.26,no,no,Grassland,nd,nd,nd
H20012,na,HAI,51.18,10.26,no,no,Grassland,nd,nd,nd
H20013,na,HAI,51.18,10.26,no,no,Grassland,nd,nd,nd
H20014,na,HAI,51.18,10.27,no,no,Grassland,nd,nd,nd
H190,na,HAI,51.12,10.37,no,no,Forest,nd,nd,nd
H19049,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H19050,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H19051,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H19052,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H191,na,HAI,51.12,10.37,no,no,Forest,nd,nd,nd
H192,na,HAI,51.13,10.37,no,no,Forest,nd,nd,nd
H19255,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H19257,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H193,na,HAI,51.11,10.37,no,no,Forest,nd,nd,nd
H194,na,HAI,51.12,10.37,no,no,Forest,nd,nd,nd
H195,na,HAI,51.12,10.37,no,no,Forest,nd,nd,nd
H19568,HEG14,HAI,51.29,10.44,no,no,Grassland,Pseudogley,Stagnosol,na
H19577,HEG43,HAI,51.3,10.44,no,yes,Grassland,Braunerde,Cambisol,na
H196,na,HAI,51.12,10.37,no,no,Forest,nd,nd,nd
H197,na,HAI,51.12,10.37,no,no,Forest,nd,nd,nd
H198,na,HAI,51.12,10.37,no,no,Forest,nd,nd,nd
H199,na,HAI,51.12,10.37,no,no,Forest,nd,nd,nd
H2,na,HAI,51.19,10.3,no,no,Forest,nd,nd,nd
H20,HEW21,HAI,51.19,10.32,no,yes,Forest,Parabraunerde,Luvisol,Bu
H200,na,HAI,51.12,10.37,no,no,Forest,nd,nd,nd
H20001,na,HAI,51.17,10.21,no,no,Grassland,nd,nd,nd
H17822,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H179,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H18,na,HAI,51.19,10.31,no,no,Forest,nd,nd,nd
H180,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H18025,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H18027,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H181,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H182,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H18229,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H18230,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H18231,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H18232,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H18233,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H183,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H184,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H18435,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H18437,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H185,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H186,na,HAI,51.13,10.36,no,no,Forest,nd,nd,nd
H18639,HEW40,HAI,51.08,10.5,no,yes,Forest,Parabraunerde,Luvisol,Bu
H18640,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H18641,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H18643,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H187,na,HAI,51.11,10.37,no,no,Forest,nd,nd,nd
H188,na,HAI,51.12,10.37,no,no,Forest,nd,nd,nd
H18845,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H18847,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H189,na,HAI,51.12,10.37,no,no,Forest,nd,nd,nd
H19,na,HAI,51.2,10.32,no,no,Forest,nd,nd,nd
H17617,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H177,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H178,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H17819,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H17820,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H17821,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H153,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H154,HEW5,HAI,51.26,10.24,yes,yes,Forest,Parabraunerde,Luvisol,Bu
H15457,HEG50,HAI,51.28,10.42,no,yes,Grassland,Braunerde,Cambisol,na
H155,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H156,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H157,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H158,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H159,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H16,na,HAI,51.19,10.31,no,no,Forest,nd,nd,nd
H160,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H161,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H162,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H163,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H164,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H165,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H16581,HEG18,HAI,51.28,10.42,no,no,Grassland,Pelosol,Vertisol,na
H166,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H167,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H16781,HEG15,HAI,51.07,10.49,no,no,Grassland,Pseudogley,Stagnosol,na
H168,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H169,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H17,na,HAI,51.2,10.31,no,no,Forest,nd,nd,nd
H170,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H171,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H172,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H173,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H174,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H17409,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H17410,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H17411,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H17412,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H17413,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H175,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H176,na,HAI,51.12,10.36,no,no,Forest,nd,nd,nd
H17615,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H14529,HEG17,HAI,51.07,10.47,no,no,Grassland,Pseudogley,Stagnosol,na
H146,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H147,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H14707,HEG8,HAI,51.27,10.42,yes,yes,Grassland,Pseudogley,Stagnosol,na
H148,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H149,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H15,na,HAI,51.19,10.31,no,no,Forest,nd,nd,nd
H150,HEW6,HAI,51.27,10.24,yes,yes,Forest,Parabraunerde,Luvisol,Bu
H151,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H152,na,HAI,51.27,10.24,no,no,Forest,nd,nd,nd
H13935,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H13937,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H13939,HEW39,HAI,51.09,10.47,no,no,Forest,Parabraunerde,Luvisol,Bu
H14,na,HAI,51.19,10.31,no,no,Forest,nd,nd,nd
H140,na,HAI,51.29,10.21,no,no,Forest,nd,nd,nd
H141,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H14135,na,HAI,51.08,10.47,no,no,Forest,nd,nd,nd
H14136,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H14137,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H14138,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H14139,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H14140,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H14141,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H14142,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H14143,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H14144,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H1417,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H1418,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H1419,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H142,na,HAI,51.29,10.22,no,no,Forest,nd,nd,nd
H1420,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H1421,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H143,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H144,na,HAI,51.26,10.24,no,no,Forest,nd,nd,nd
H145,na,HAI,51.27,10.25,no,no,Forest,nd,nd,nd
H13521,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13523,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13525,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13527,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13529,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H136,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H1360,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H1361,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H1362,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H1363,HEW10,HAI,51.09,10.46,yes,yes,Forest,Pseudogley,Stagnosol,Bu
H1364,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H137,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H13708,HEG42,HAI,51.07,10.46,no,yes,Grassland,Braunerde,Cambisol,na
H13725,na,HAI,51.08,10.46,no,no,Forest,nd,nd,nd
H13726,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13727,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13728,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13729,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13730,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13731,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13732,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13733,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H138,na,HAI,51.28,10.21,no,no,Forest,nd,nd,nd
H139,na,HAI,51.29,10.21,no,no,Forest,nd,nd,nd
H13931,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H13933,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H13318,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13319,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13320,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13321,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13322,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13323,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13324,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H134,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H135,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H12705,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12707,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12709,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H128,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H12850,HEG7,HAI,51.27,10.41,yes,yes,Grassland,Pseudogley,Stagnosol,na
H129,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H12905,HEW37,HAI,51.08,10.46,no,no,Forest,Pseudogley,Stagnosol,Bu
H12906,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12907,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12908,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12909,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12910,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12911,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12912,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12913,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12914,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13,na,HAI,51.19,10.31,no,no,Forest,nd,nd,nd
H130,HEW17,HAI,51.28,10.23,no,yes,Forest,Parabraunerde,Luvisol,Bu
H1303,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H1304,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H1305,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H1306,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H1307,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H131,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H13104,HEW38,HAI,51.08,10.46,no,no,Forest,Parabraunerde,Luvisol,Bu
H13111,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13113,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13115,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13117,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13119,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H132,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H133,na,HAI,51.28,10.23,no,no,Forest,nd,nd,nd
H13315,na,HAI,51.08,10.46,no,no,Forest,nd,nd,nd
H13316,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H13317,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12504,HEW50,HAI,51.09,10.46,no,no,Forest,Pseudogley,Stagnosol,Bu
H1251,na,HAI,51.09,10.47,no,no,Forest,nd,nd,nd
H126,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H12643,HEG16,HAI,51.03,10.46,no,no,Grassland,Pseudogley,Stagnosol,na
H127,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H12701,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12703,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12090,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H12091,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H12092,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H12093,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H12094,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H121,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H122,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H12291,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H12293,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H12295,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H12297,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H12299,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H123,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H124,na,HAI,51.27,10.22,no,no,Forest,nd,nd,nd
H1247,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H1248,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H1249,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12495,na,HAI,51.08,10.46,no,no,Forest,nd,nd,nd
H12496,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12497,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12498,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12499,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H125,na,HAI,51.27,10.23,no,no,Forest,nd,nd,nd
H1250,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12500,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12501,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12502,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H12503,na,HAI,51.09,10.46,no,no,Forest,nd,nd,nd
H113,na,HAI,51.27,10.21,no,no,Forest,nd,nd,nd
H114,na,HAI,51.27,10.21,no,no,Forest,nd,nd,nd
H1148,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H1149,na,HAI,51.08,10.49,no,no,Forest,nd,nd,nd
H115,na,HAI,51.27,10.21,no,no,Forest,nd,nd,nd
H1150,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H1151,na,HAI,51.08,10.5,no,no,Forest,nd,nd,nd
H116,na,HAI,51.27,10.21,no,no,Forest,nd,nd,nd
H117,na,HAI,51.27,10.21,no,no,Forest,nd,nd,nd
H118,na,HAI,51.27,10.21,no,no,Forest,nd,nd,nd
H119,na,HAI,51.27,10.21,no,no,Forest,nd,nd,nd
H1192,HEW34,HAI,51.08,10.45,no,no,Forest,Parabraunerde,Luvisol,Bu
H1193,na,HAI,51.08,10.46,no,no,Forest,nd,nd,nd
H1194,na,HAI,51.08,10.46,no,no,Forest,nd,nd,nd
H1195,na,HAI,51.08,10.46,no,no,Forest,nd,nd,nd
H1196,na,HAI,51.08,10.47,no,no,Forest,nd,nd,nd
H12,na,HAI,51.19,10.31,no,no,Forest,nd,nd,nd
H120,na,HAI,51.26,10.22,no,no,Forest,nd,nd,nd
H12085,na,HAI,51.08,10.45,no,no,Forest,nd,nd,nd
H12086,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H12087,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H12088,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H12089,na,HAI,51.09,10.45,no,no,Forest,nd,nd,nd
H108,na,HAI,51.28,10.21,no,no,Forest,nd,nd,nd
H10804,HEW36,HAI,51.11,10.41,no,yes,Forest,Parabraunerde,Luvisol,Bu
H109,na,HAI,51.28,10.21,no,no,Forest,nd,nd,nd
